block_id,chr,start_pos,end_pos,n_snps,physical_span_bp,pic,NA_col
blk1720,4,419196,419318,2,122,0.2792,NA
blk1721,4,420397,420413,2,16,0.2807,NA
blk1722,4,421568,421568,1,0,0.3257,NA
blk1723,4,422451,422451,1,0,0.3637,NA
blk1724,4,425474,425474,1,0,0.3824,NA
blk1725,4,426276,426276,1,0,0.1804,NA
blk1726,4,426437,426437,1,0,0.3396,NA
blk1727,4,427142,427142,1,0,0.1966,NA
blk1728,4,427458,427458,1,0,0.4073,NA
blk1729,4,429394,429394,1,0,0.4822,NA
blk1730,4,429617,429688,2,71,0.1392,NA
blk1731,4,429885,429885,1,0,0.0713,NA
blk1732,4,431561,431561,1,0,0.4145,NA
blk1733,4,432148,432148,1,0,0.2708,NA
blk1734,4,432811,432811,1,0,0.302,NA
blk1735,4,434896,434896,1,0,0.1596,NA
blk1736,4,436758,436758,1,0,0.1519,NA
blk1737,4,438084,438199,2,115,0.3512,NA
blk1738,4,440377,440377,1,0,0.4105,NA
blk1739,4,441845,441845,1,0,0.0795,NA
blk1740,4,442967,442967,1,0,0.4841,NA
blk1741,4,443439,443439,1,0,0.1952,NA
blk1742,4,444274,444274,1,0,0.1781,NA
blk1743,4,446641,446691,2,50,0.4337,NA
blk1744,4,447164,447164,1,0,0.1153,NA
blk1745,4,450857,450939,2,82,0.203,NA
blk1746,4,451131,451131,1,0,0.1331,NA
blk1747,4,452164,452258,2,94,0.4889,NA
blk1748,4,452590,452590,1,0,0.3068,NA
blk1749,4,452756,452821,2,65,0.2809,NA
blk1750,4,452969,452969,1,0,0.2146,NA
blk1751,4,453681,453681,1,0,0.2648,NA
blk1752,4,455159,455262,2,103,0.399,NA
blk1753,4,456017,456017,1,0,0.3913,NA
blk1754,4,457127,457127,1,0,0.1675,NA
blk1755,4,457605,457605,1,0,0.4733,NA
blk1756,4,458268,458268,1,0,0.3079,NA
blk1757,4,460256,460256,1,0,0.2574,NA
blk1758,4,460768,460768,1,0,0.3456,NA
blk1759,4,461575,461575,1,0,0.3205,NA
blk1760,4,464537,464537,1,0,0.1964,NA
blk1761,4,469975,469975,1,0,0.3243,NA
blk1762,4,470523,470523,1,0,0.3418,NA
blk1763,4,471373,471373,1,0,0.2436,NA
blk1764,4,472368,472368,1,0,0.1321,NA
blk1765,4,472648,472648,1,0,0.4315,NA
blk1766,4,473411,473411,1,0,0.1771,NA
blk1767,4,473638,473638,1,0,0.0871,NA
blk1768,4,475790,475790,1,0,0.3126,NA
blk1769,4,477346,477346,1,0,0.3091,NA
blk1770,4,478090,478179,2,89,0.178,NA
blk1771,4,478992,478992,1,0,0.2181,NA
blk1772,4,482164,482164,1,0,0.4816,NA
blk1773,4,484197,484197,1,0,0.1883,NA
blk1774,4,484825,484825,1,0,0.2613,NA
blk1775,4,485266,485266,1,0,0.4941,NA
blk1776,4,488263,488263,1,0,0.19,NA
blk1777,4,488998,488998,1,0,0.2396,NA
blk1778,4,492262,492262,1,0,0.186,NA
blk1779,4,493398,493398,1,0,0.1833,NA
blk1780,4,494534,494534,1,0,0.1908,NA
blk1781,4,494953,494953,1,0,0.4223,NA
blk1782,4,495111,495111,1,0,0.4451,NA
blk1783,4,495640,495640,1,0,0.3508,NA
blk1784,4,495783,495783,1,0,0.3659,NA
blk1785,4,497662,497662,1,0,0.1169,NA
blk1786,4,497842,497907,2,65,0.4073,NA
blk1787,5,1488,1488,1,0,0.3265,NA
blk1788,5,5139,5139,1,0,0.0724,NA
blk1789,5,7506,7506,1,0,0.2298,NA
blk1790,5,9221,9221,1,0,0.4762,NA
blk1791,5,9641,9641,1,0,0.0705,NA
blk1792,5,10790,10790,1,0,0.3332,NA
blk1793,5,11495,11495,1,0,0.232,NA
blk1794,5,13289,13289,1,0,0.0578,NA
blk1795,5,14408,14408,1,0,0.429,NA
blk1796,5,14592,14592,1,0,0.245,NA
blk1797,5,15395,15395,1,0,0.2878,NA
blk1798,5,18539,18539,1,0,0.2365,NA
blk1799,5,18818,18818,1,0,0.4553,NA
blk1800,5,19911,19911,1,0,0.0613,NA
blk1801,5,21107,21107,1,0,0.2333,NA
blk1802,5,24017,24017,1,0,0.3108,NA
blk1803,5,24549,24549,1,0,0.327,NA
blk1804,5,25680,25680,1,0,0.2881,NA
blk1805,5,26403,26403,1,0,0.4866,NA
blk1806,5,26803,26803,1,0,0.3483,NA
blk1807,5,28492,28492,1,0,0.4879,NA
blk1808,5,30298,30298,1,0,0.1614,NA
blk1809,5,36516,36516,1,0,0.4873,NA
blk1810,5,36691,36691,1,0,0.1781,NA
blk1811,5,37692,37774,2,82,0.4072,NA
blk1812,5,38832,38832,1,0,0.4132,NA
blk1813,5,39033,39033,1,0,0.4652,NA
blk1814,5,39907,39907,1,0,0.3155,NA
blk1815,5,40165,40165,1,0,0.4757,NA
blk1816,5,40577,40577,1,0,0.1758,NA
blk1817,5,40965,40965,1,0,0.3066,NA
blk1818,5,41442,41442,1,0,0.3927,NA
blk1819,5,41728,41728,1,0,0.3876,NA
blk1820,5,42183,42183,1,0,0.2075,NA
blk1821,5,43786,43786,1,0,0.4393,NA
blk1822,5,46419,46419,1,0,0.2458,NA
blk1823,5,46765,46765,1,0,0.1058,NA
blk1824,5,47264,47264,1,0,0.1459,NA
blk1825,5,48162,48162,1,0,0.3865,NA
blk1826,5,52258,52258,1,0,0.4883,NA
blk1827,5,52646,52646,1,0,0.1634,NA
blk1828,5,53398,53398,1,0,0.1752,NA
blk1829,5,55897,55897,1,0,0.2758,NA
blk1830,5,56732,56732,1,0,0.4756,NA
blk1831,5,60478,60478,1,0,0.1676,NA
blk1832,5,62183,62183,1,0,0.0598,NA
blk1833,5,63351,63351,1,0,0.3878,NA
blk1834,5,65703,65703,1,0,0.4732,NA
blk1835,5,68088,68088,1,0,0.1372,NA
blk1836,5,69305,69305,1,0,0.065,NA
blk1837,5,70815,70815,1,0,0.2571,NA
blk1838,5,71817,71817,1,0,0.2938,NA
blk1839,5,73451,73451,1,0,0.2568,NA
blk1840,5,73758,73758,1,0,0.4343,NA
blk1841,5,77941,77941,1,0,0.44,NA
blk1842,5,78764,78764,1,0,0.4743,NA
blk1843,5,79077,79077,1,0,0.2586,NA
blk1844,5,79571,79571,1,0,0.0808,NA
blk1845,5,80701,80701,1,0,0.2237,NA
blk1846,5,83315,83315,1,0,0.1699,NA
blk1847,5,85679,85679,1,0,0.2292,NA
blk1848,5,87919,87919,1,0,0.2974,NA
blk1849,5,88201,88201,1,0,0.3765,NA
blk1850,5,89716,89716,1,0,0.2415,NA
blk1851,5,92423,92423,1,0,0.208,NA
blk1852,5,93754,93754,1,0,0.0534,NA
blk1853,5,94659,94659,1,0,0.3418,NA
blk1854,5,95739,95739,1,0,0.3202,NA
blk1855,5,98116,98116,1,0,0.2145,NA
blk1856,5,98872,98872,1,0,0.0954,NA
blk1857,5,99919,99919,1,0,0.2487,NA
blk1858,5,100739,100739,1,0,0.4981,NA
blk1859,5,101182,101182,1,0,0.2489,NA
blk1860,5,101559,101559,1,0,0.428,NA
blk1861,5,102227,102227,1,0,0.1966,NA
blk1862,5,102475,102475,1,0,0.4169,NA
blk1863,5,103149,103149,1,0,0.098,NA
blk1864,5,103428,103428,1,0,0.1454,NA
blk1865,5,104467,104467,1,0,0.1576,NA
blk1866,5,105367,105367,1,0,0.4038,NA
blk1867,5,105509,105509,1,0,0.2938,NA
blk1868,5,106473,106473,1,0,0.2292,NA
blk1869,5,107020,107060,2,40,0.1806,NA
blk1870,5,107557,107557,1,0,0.2831,NA
blk1871,5,108125,108125,1,0,0.3798,NA
blk1872,5,111171,111171,1,0,0.2988,NA
blk1873,5,112631,112631,1,0,0.1735,NA
blk1874,5,113629,113629,1,0,0.191,NA
blk1875,5,115379,115395,2,16,0.34,NA
blk1876,5,116631,116631,1,0,0.1396,NA
blk1877,5,117968,117968,1,0,0.4852,NA
blk1878,5,118223,118223,1,0,0.3583,NA
blk1879,5,118412,118475,2,63,0.2971,NA
blk1880,5,118558,118558,1,0,0.2481,NA
blk1881,5,120115,120115,1,0,0.1416,NA
blk1882,5,120264,120326,2,62,0.3143,NA
blk1883,5,120604,120604,1,0,0.1862,NA
blk1884,5,120872,120872,1,0,0.0794,NA
blk1885,5,121655,121655,1,0,0.2643,NA
blk1886,5,123737,123737,1,0,0.1048,NA
blk1887,5,124505,124505,1,0,0.1371,NA
blk1888,5,124973,124973,1,0,0.1992,NA
blk1889,5,126009,126009,1,0,0.1849,NA
blk1890,5,126778,126823,3,45,0.3916,NA
blk1891,5,127794,127794,1,0,0.3883,NA
blk1892,5,129139,129139,1,0,0.4943,NA
blk1893,5,129839,129839,1,0,0.2148,NA
blk1894,5,130166,130166,1,0,0.3137,NA
blk1895,5,131327,131327,1,0,0.4894,NA
blk1896,5,132154,132154,1,0,0.1753,NA
blk1897,5,132668,132668,1,0,0.0607,NA
blk1898,5,134415,134506,2,91,0.2074,NA
blk1899,5,135597,135597,1,0,0.332,NA
blk1900,5,137022,137022,1,0,0.2612,NA
blk1901,5,137644,137644,1,0,0.3037,NA
blk1902,5,140203,140203,1,0,0.4388,NA
blk1903,5,140739,140824,2,85,0.4376,NA
blk1904,5,141971,141971,1,0,0.449,NA
blk1905,5,142743,142772,2,29,0.0876,NA
blk1906,5,145897,145897,1,0,0.2686,NA
blk1907,5,149228,149228,1,0,0.0826,NA
blk1908,5,151223,151223,1,0,0.1542,NA
blk1909,5,151501,151501,1,0,0.4686,NA
blk1910,5,152504,152504,1,0,0.1322,NA
blk1911,5,154017,154017,1,0,0.3879,NA
blk1912,5,155030,155030,1,0,0.4121,NA
blk1913,5,158037,158156,2,119,0.3121,NA
blk1914,5,158736,158736,1,0,0.3592,NA
blk1915,5,159269,159269,1,0,0.377,NA
blk1916,5,159685,159711,2,26,0.1676,NA
blk1917,5,160111,160111,1,0,0.1867,NA
blk1918,5,160344,160344,1,0,0.0846,NA
blk1919,5,160553,160553,1,0,0.3349,NA
blk1920,5,160695,160776,2,81,0.3102,NA
blk1921,5,161133,161133,1,0,0.4435,NA
blk1922,5,161930,161930,1,0,0.2569,NA
blk1923,5,162068,162068,1,0,0.1924,NA
blk1924,5,162582,162582,1,0,0.2999,NA
blk1925,5,162860,162860,1,0,0.4545,NA
blk1926,5,163485,163485,1,0,0.2519,NA
blk1927,5,165161,165179,2,18,0.488,NA
blk1928,5,166559,166559,1,0,0.204,NA
blk1929,5,167034,167034,1,0,0.4236,NA
blk1930,5,170625,170625,1,0,0.1529,NA
blk1931,5,171390,171390,1,0,0.2055,NA
blk1932,5,172238,172238,1,0,0.3226,NA
blk1933,5,173404,173404,1,0,0.3943,NA
blk1934,5,173871,173871,1,0,0.1572,NA
blk1935,5,174426,174426,1,0,0.1445,NA
blk1936,5,175462,175462,1,0,0.4293,NA
blk1937,5,176200,176310,2,110,0.3385,NA
blk1938,5,179234,179234,1,0,0.1931,NA
blk1939,5,181249,181249,1,0,0.4824,NA
blk1940,5,183230,183230,1,0,0.455,NA
blk1941,5,186179,186179,1,0,0.2178,NA
blk1942,5,186539,186539,1,0,0.0768,NA
blk1943,5,190686,190686,1,0,0.4161,NA
blk1944,5,191007,191007,1,0,0.3416,NA
blk1945,5,191267,191267,1,0,0.2988,NA
blk1946,5,191968,191968,1,0,0.1489,NA
blk1947,5,193581,193581,1,0,0.0633,NA
blk1948,5,193998,193998,1,0,0.2173,NA
blk1949,5,194576,194576,1,0,0.1846,NA
blk1950,5,195677,195677,1,0,0.3743,NA
blk1951,5,195817,195817,1,0,0.4224,NA
blk1952,5,196412,196527,3,115,0.4632,NA
blk1953,5,197157,197188,2,31,0.4042,NA
blk1954,5,199399,199399,1,0,0.3425,NA
blk1955,5,200908,200908,1,0,0.1585,NA
blk1956,5,201412,201528,2,116,0.4071,NA
blk1957,5,203897,203922,2,25,0.0728,NA
blk1958,5,205697,205697,1,0,0.4825,NA
blk1959,5,206894,206894,1,0,0.4276,NA
blk1960,5,207348,207470,2,122,0.476,NA
blk1961,5,208017,208017,1,0,0.2403,NA
blk1962,5,208694,208694,1,0,0.3261,NA
blk1963,5,208925,208925,1,0,0.4338,NA
blk1964,5,210677,210677,1,0,0.4022,NA
blk1965,5,210916,210916,1,0,0.3119,NA
blk1966,5,211452,211452,1,0,0.1178,NA
blk1967,5,211898,211898,1,0,0.2172,NA
blk1968,5,212245,212245,1,0,0.1456,NA
blk1969,5,212381,212487,2,106,0.1625,NA
blk1970,5,213904,213904,1,0,0.1972,NA
blk1971,5,214757,214757,1,0,0.1084,NA
blk1972,5,215098,215098,1,0,0.3442,NA
blk1973,5,215314,215314,1,0,0.1071,NA
blk1974,5,215671,215671,1,0,0.3539,NA
blk1975,5,215857,215857,1,0,0.3782,NA
blk1976,5,216291,216388,2,97,0.2458,NA
blk1977,5,217091,217091,1,0,0.3407,NA
blk1978,5,217563,217563,1,0,0.0589,NA
blk1979,5,217875,217875,1,0,0.4464,NA
blk1980,5,218050,218050,1,0,0.0553,NA
blk1981,5,219703,219703,1,0,0.4627,NA
blk1982,5,220004,220004,1,0,0.384,NA
blk1983,5,223396,223396,1,0,0.3957,NA
blk1984,5,224088,224088,1,0,0.4164,NA
blk1985,5,225015,225015,1,0,0.0578,NA
blk1986,5,227146,227146,1,0,0.2178,NA
blk1987,5,227293,227293,1,0,0.149,NA
blk1988,5,228688,228688,1,0,0.3739,NA
blk1989,5,229541,229541,1,0,0.2416,NA
blk1990,5,230041,230041,1,0,0.3572,NA
blk1991,5,230244,230244,1,0,0.4783,NA
blk1992,5,231046,231046,1,0,0.4032,NA
blk1993,5,231605,231605,1,0,0.3692,NA
blk1994,5,233052,233052,1,0,0.1904,NA
blk1995,5,233284,233284,1,0,0.225,NA
blk1996,5,233691,233691,1,0,0.4466,NA
blk1997,5,234370,234370,1,0,0.2183,NA
blk1998,5,236311,236311,1,0,0.1294,NA
blk1999,5,238322,238322,1,0,0.1257,NA
blk2000,5,239044,239044,1,0,0.0744,NA
blk2001,5,239775,239775,1,0,0.2094,NA
blk2002,5,240905,240905,1,0,0.145,NA
blk2003,5,241401,241401,1,0,0.2399,NA
blk2004,5,242241,242241,1,0,0.4526,NA
blk2005,5,243475,243475,1,0,0.4434,NA
blk2006,5,244765,244765,1,0,0.2868,NA
blk2007,5,245449,245449,1,0,0.3884,NA
blk2008,5,245817,245817,1,0,0.2878,NA
blk2009,5,246373,246373,1,0,0.2851,NA
blk2010,5,247443,247443,1,0,0.1601,NA
blk2011,5,247703,247703,1,0,0.2467,NA
blk2012,5,250361,250361,1,0,0.47,NA
blk2013,5,251074,251074,1,0,0.0531,NA
blk2014,5,252296,252296,1,0,0.2017,NA
blk2015,5,253309,253309,1,0,0.0557,NA
blk2016,5,253833,253833,1,0,0.2583,NA
blk2017,5,254205,254205,1,0,0.0594,NA
blk2018,5,254501,254501,1,0,0.467,NA
blk2019,5,254654,254710,2,56,0.3224,NA
blk2020,5,256052,256052,1,0,0.1596,NA
blk2021,5,256931,256931,1,0,0.0625,NA
blk2022,5,257890,257890,1,0,0.1347,NA
blk2023,5,259581,259662,2,81,0.426,NA
blk2024,5,260454,260454,1,0,0.4387,NA
blk2025,5,261097,261097,1,0,0.4483,NA
blk2026,5,262148,262196,2,48,0.2271,NA
blk2027,5,262763,262763,1,0,0.1798,NA
blk2028,5,263429,263429,1,0,0.4798,NA
blk2029,5,265082,265082,1,0,0.2193,NA
blk2030,5,265334,265334,1,0,0.0918,NA
blk2031,5,266035,266035,1,0,0.1115,NA
blk2032,5,268817,268817,1,0,0.3845,NA
blk2033,5,268977,268977,1,0,0.2234,NA
blk2034,5,271722,271722,1,0,0.3065,NA
blk2035,5,272055,272055,1,0,0.4599,NA
blk2036,5,272255,272255,1,0,0.2822,NA
blk2037,5,272844,272867,2,23,0.2541,NA
blk2038,5,273235,273245,2,10,0.0884,NA
blk2039,5,273382,273382,1,0,0.1939,NA
blk2040,5,277335,277335,1,0,0.4011,NA
blk2041,5,278032,278032,1,0,0.1253,NA
blk2042,5,278386,278386,1,0,0.2457,NA
blk2043,5,279190,279190,1,0,0.0968,NA
blk2044,5,280599,280599,1,0,0.0747,NA
blk2045,5,280896,280896,1,0,0.3483,NA
blk2046,5,281637,281637,1,0,0.263,NA
blk2047,5,282099,282099,1,0,0.1747,NA
blk2048,5,284275,284275,1,0,0.1732,NA
blk2049,5,285169,285169,1,0,0.3477,NA
blk2050,5,286200,286281,3,81,0.1391,NA
blk2051,5,287762,287858,2,96,0.1779,NA
blk2052,5,289503,289534,2,31,0.0766,NA
blk2053,5,291169,291169,1,0,0.4845,NA
blk2054,5,291928,291928,1,0,0.2059,NA
blk2055,5,292838,292838,1,0,0.257,NA
blk2056,5,293819,293819,1,0,0.2417,NA
blk2057,5,294023,294023,1,0,0.4975,NA
blk2058,5,294291,294291,1,0,0.0836,NA
blk2059,5,294877,294877,1,0,0.147,NA
blk2060,5,295971,295971,1,0,0.366,NA
blk2061,5,296199,296199,1,0,0.2149,NA
blk2062,5,296708,296708,1,0,0.2807,NA
blk2063,5,297160,297225,2,65,0.3239,NA
blk2064,5,297886,297886,1,0,0.0999,NA
blk2065,5,298479,298479,1,0,0.2006,NA
blk2066,5,299276,299330,2,54,0.0538,NA
blk2067,5,299809,299809,1,0,0.2917,NA
blk2068,5,300159,300159,1,0,0.3758,NA
blk2069,5,301095,301095,1,0,0.3153,NA
blk2070,5,301226,301226,1,0,0.1515,NA
blk2071,5,302263,302263,1,0,0.1975,NA
blk2072,5,304002,304002,1,0,0.3545,NA
blk2073,5,307512,307512,1,0,0.0841,NA
blk2074,5,308461,308461,1,0,0.1342,NA
blk2075,5,309274,309298,2,24,0.1402,NA
blk2076,5,310558,310558,1,0,0.143,NA
blk2077,5,313278,313278,1,0,0.4574,NA
blk2078,5,313443,313443,1,0,0.0897,NA
blk2079,5,314381,314381,1,0,0.3312,NA
blk2080,5,316262,316262,1,0,0.2394,NA
blk2081,5,317069,317069,1,0,0.0964,NA
blk2082,5,319066,319066,1,0,0.4968,NA
blk2083,5,320272,320272,1,0,0.2525,NA
blk2084,5,321270,321270,1,0,0.4006,NA
blk2085,5,322025,322025,1,0,0.2753,NA
blk2086,5,323226,323226,1,0,0.177,NA
blk2087,5,323377,323377,1,0,0.3955,NA
blk2088,5,326648,326648,1,0,0.1305,NA
blk2089,5,327295,327295,1,0,0.1619,NA
blk2090,5,328084,328084,1,0,0.0671,NA
blk2091,5,328952,328952,1,0,0.3651,NA
blk2092,5,329369,329437,2,68,0.1811,NA
blk2093,5,330231,330231,1,0,0.3804,NA
blk2094,5,330681,330752,2,71,0.162,NA
blk2095,5,333531,333531,1,0,0.381,NA
blk2096,5,333827,333859,4,32,0.4632,NA
blk2097,5,334637,334747,2,110,0.2514,NA
blk2098,5,336095,336095,1,0,0.3303,NA
blk2099,5,336593,336593,1,0,0.1506,NA
blk2100,5,339948,339948,1,0,0.4796,NA
blk2101,5,342667,342667,1,0,0.2162,NA
blk2102,5,345910,345910,1,0,0.2894,NA
blk2103,5,348397,348397,1,0,0.10780000000000001,NA
blk2104,5,349347,349347,1,0,0.2317,NA
blk2105,5,350053,350053,1,0,0.287,NA
blk2106,5,352947,352947,1,0,0.2032,NA
blk2107,5,353810,353810,1,0,0.1736,NA
blk2108,5,355744,355744,1,0,0.0788,NA
blk2109,5,357031,357031,1,0,0.2955,NA
blk2110,5,357535,357535,1,0,0.0756,NA
blk2111,5,359397,359397,1,0,0.1565,NA
blk2112,5,360471,360471,1,0,0.0923,NA
blk2113,5,360993,361078,2,85,0.1185,NA
blk2114,5,361347,361347,1,0,0.0579,NA
blk2115,5,362461,362461,1,0,0.3997,NA
blk2116,5,364530,364530,1,0,0.3514,NA
blk2117,5,365643,365643,1,0,0.2236,NA
blk2118,5,368479,368479,1,0,0.1209,NA
blk2119,5,369898,369898,1,0,0.2223,NA
blk2120,5,370149,370149,1,0,0.0547,NA
blk2121,5,370869,370869,1,0,0.3119,NA
blk2122,5,371682,371682,1,0,0.2866,NA
blk2123,5,373569,373569,1,0,0.3834,NA
blk2124,5,374006,374006,1,0,0.1812,NA
blk2125,5,376096,376115,2,19,0.445,NA
blk2126,5,376429,376429,1,0,0.3323,NA
blk2127,5,377749,377749,1,0,0.1396,NA
blk2128,5,378389,378455,2,66,0.1736,NA
blk2129,5,379424,379424,1,0,0.1513,NA
blk2130,5,379931,379931,1,0,0.2803,NA
blk2131,5,380316,380385,2,69,0.4417,NA
blk2132,5,381833,381936,2,103,0.4438,NA
blk2133,5,386256,386256,1,0,0.15,NA
blk2134,5,387801,387801,1,0,0.2263,NA
blk2135,5,388513,388513,1,0,0.2683,NA
blk2136,5,389109,389109,1,0,0.2278,NA
blk2137,5,390310,390310,1,0,0.2075,NA
blk2138,5,392437,392437,1,0,0.1409,NA
blk2139,5,394150,394150,1,0,0.3595,NA
blk2140,5,395852,395852,1,0,0.1388,NA
blk2141,5,396140,396140,1,0,0.0812,NA
blk2142,5,396556,396556,1,0,0.0653,NA
blk2143,5,397134,397134,1,0,0.4488,NA
blk2144,5,398241,398241,1,0,0.4841,NA
blk2145,5,399080,399080,1,0,0.3431,NA
blk2146,5,401640,401640,1,0,0.1404,NA
blk2147,5,403745,403745,1,0,0.2721,NA
blk2148,5,404038,404038,1,0,0.1909,NA
blk2149,5,404186,404186,1,0,0.2568,NA
blk2150,5,404360,404360,1,0,0.3527,NA
blk2151,5,404918,404918,1,0,0.4945,NA
blk2152,5,405138,405157,2,19,0.1634,NA
blk2153,5,406616,406616,1,0,0.1303,NA
blk2154,5,408130,408130,1,0,0.2211,NA
blk2155,5,410139,410139,1,0,0.219,NA
blk2156,5,411190,411190,1,0,0.1341,NA
blk2157,5,411645,411645,1,0,0.3124,NA
blk2158,5,414521,414521,1,0,0.4406,NA
blk2159,5,415255,415255,1,0,0.2266,NA
blk2160,5,415502,415502,1,0,0.1599,NA
blk2161,5,417380,417380,1,0,0.1997,NA
blk2162,5,420109,420109,1,0,0.3932,NA
blk2163,5,420505,420584,2,79,0.2983,NA
blk2164,5,421281,421281,1,0,0.4155,NA
blk2165,5,422066,422066,1,0,0.3441,NA
blk2166,5,426274,426274,1,0,0.2202,NA
blk2167,5,428415,428415,1,0,0.3277,NA
blk2168,5,430013,430013,1,0,0.2138,NA
blk2169,5,432084,432084,1,0,0.3656,NA
blk2170,5,436246,436246,1,0,0.2014,NA
blk2171,5,436398,436398,1,0,0.2932,NA
blk2172,5,438865,438865,1,0,0.0989,NA
blk2173,5,439475,439475,1,0,0.2878,NA
blk2174,5,441555,441555,1,0,0.1461,NA
blk2175,5,442307,442307,1,0,0.3837,NA
blk2176,5,442441,442441,1,0,0.0514,NA
blk2177,5,443308,443308,1,0,0.3239,NA
blk2178,5,443528,443528,1,0,0.3203,NA
blk2179,5,444260,444260,1,0,0.1021,NA
blk2180,5,445069,445069,1,0,0.0934,NA
blk2181,5,445355,445355,1,0,0.4226,NA
blk2182,5,447033,447033,1,0,0.3764,NA
blk2183,5,447165,447165,1,0,0.2504,NA
blk2184,5,447535,447535,1,0,0.0653,NA
blk2185,5,448526,448526,1,0,0.1797,NA
blk2186,5,449072,449072,1,0,0.154,NA
blk2187,5,449624,449739,2,115,0.2977,NA
blk2188,5,450435,450435,1,0,0.2941,NA
blk2189,5,450867,450867,1,0,0.2689,NA
blk2190,5,451510,451510,1,0,0.4982,NA
blk2191,5,451655,451745,2,90,0.319,NA
blk2192,5,452843,452843,1,0,0.4784,NA
blk2193,5,454233,454233,1,0,0.3651,NA
blk2194,5,456154,456154,1,0,0.387,NA
blk2195,5,456896,456896,1,0,0.2787,NA
blk2196,5,459336,459336,1,0,0.4832,NA
blk2197,5,460679,460679,1,0,0.4028,NA
blk2198,5,461259,461359,3,100,0.4234,NA
blk2199,5,461552,461552,1,0,0.3881,NA
blk2200,5,463395,463395,1,0,0.2294,NA
blk2201,5,463816,463816,1,0,0.0783,NA
blk2202,5,466635,466635,1,0,0.2212,NA
blk2203,5,467269,467367,2,98,0.0555,NA
blk2204,5,468857,468857,1,0,0.3036,NA
blk2205,5,469123,469123,1,0,0.2933,NA
blk2206,5,471500,471500,1,0,0.473,NA
blk2207,5,474392,474392,1,0,0.2914,NA
blk2208,5,474566,474566,1,0,0.155,NA
blk2209,5,475325,475342,2,17,0.2761,NA
blk2210,5,476933,476974,2,41,0.3672,NA
blk2211,5,477377,477377,1,0,0.2603,NA
blk2212,5,478141,478141,1,0,0.1087,NA
blk2213,5,479694,479694,1,0,0.4198,NA
blk2214,5,482896,482896,1,0,0.2235,NA
blk2215,5,486536,486536,1,0,0.3671,NA
blk2216,5,487948,487948,1,0,0.3728,NA
blk2217,5,488661,488661,1,0,0.056,NA
blk2218,5,488889,488891,2,2,0.2287,NA
blk2219,5,489563,489563,1,0,0.4513,NA
blk2220,5,490081,490081,1,0,0.3583,NA
blk2221,5,490291,490291,1,0,0.2025,NA
blk2222,5,491865,491865,1,0,0.3145,NA
blk2223,5,492026,492026,1,0,0.3013,NA
blk2224,5,493740,493773,2,33,0.4139,NA
blk2225,5,496254,496254,1,0,0.2493,NA
blk2226,5,497851,497851,1,0,0.1111,NA
blk2227,5,498285,498374,2,89,0.3083,NA
blk2228,5,499084,499084,1,0,0.1342,NA
blk2229,6,1183,1183,1,0,0.4296,NA
blk2230,6,3137,3137,1,0,0.0728,NA
blk2231,6,4887,4887,1,0,0.0899,NA
blk2232,6,5229,5229,1,0,0.2184,NA
blk2233,6,6160,6248,3,88,0.309,NA
blk2234,6,6666,6666,1,0,0.4275,NA
blk2235,6,8270,8270,1,0,0.2008,NA
blk2236,6,8851,8851,1,0,0.3422,NA
blk2237,6,10396,10396,1,0,0.3257,NA
blk2238,6,10594,10594,1,0,0.4903,NA
blk2239,6,11506,11506,1,0,0.4379,NA
blk2240,6,11977,11977,1,0,0.3443,NA
blk2241,6,12571,12571,1,0,0.1683,NA
blk2242,6,12905,12905,1,0,0.101,NA
blk2243,6,13522,13522,1,0,0.1406,NA
blk2244,6,14456,14456,1,0,0.2096,NA
blk2245,6,16681,16681,1,0,0.1586,NA
blk2246,6,17488,17488,1,0,0.1419,NA
blk2247,6,18468,18468,1,0,0.4029,NA
blk2248,6,18702,18702,1,0,0.21,NA
blk2249,6,20146,20146,1,0,0.3453,NA
blk2250,6,20927,20927,1,0,0.1384,NA
blk2251,6,21253,21253,1,0,0.3024,NA
blk2252,6,22760,22760,1,0,0.3561,NA
blk2253,6,24004,24004,1,0,0.4393,NA
blk2254,6,24457,24457,1,0,0.1782,NA
blk2255,6,27336,27336,1,0,0.3519,NA
blk2256,6,27636,27636,1,0,0.0542,NA
blk2257,6,28172,28172,1,0,0.1922,NA
blk2258,6,31206,31206,1,0,0.1911,NA
blk2259,6,31360,31360,1,0,0.3476,NA
blk2260,6,33298,33298,1,0,0.2521,NA
blk2261,6,34173,34173,1,0,0.4024,NA
blk2262,6,35754,35754,1,0,0.48,NA
blk2263,6,36112,36112,1,0,0.4037,NA
blk2264,6,36456,36456,1,0,0.1025,NA
blk2265,6,38047,38047,1,0,0.488,NA
blk2266,6,38449,38449,1,0,0.4595,NA
blk2267,6,39903,39903,1,0,0.3526,NA
blk2268,6,40081,40081,1,0,0.4717,NA
blk2269,6,41224,41224,1,0,0.4539,NA
blk2270,6,42342,42342,1,0,0.2903,NA
blk2271,6,42668,42723,2,55,0.2382,NA
blk2272,6,44128,44128,1,0,0.405,NA
blk2273,6,45907,45907,1,0,0.421,NA
blk2274,6,47279,47279,1,0,0.4571,NA
blk2275,6,49027,49027,1,0,0.0523,NA
blk2276,6,49643,49643,1,0,0.4996,NA
blk2277,6,51642,51642,1,0,0.217,NA
blk2278,6,53634,53634,1,0,0.194,NA
blk2279,6,54526,54526,1,0,0.3939,NA
